VALID_DATE,C-only(0-24hr),C1+(0-24hr),M-only(0-24hr),M1+(0-24hr)
"2016-12-30",-1.00000,-1.00000,-1.00000,0.00000
"2016-12-31",-1.00000,-1.00000,-1.00000,0.00000
"2017-01-01",-1.00000,-1.00000,-1.00000,0.00000
"2017-01-02",-1.00000,-1.00000,-1.00000,0.00000
"2017-01-03",-1.00000,-1.00000,-1.00000,0.00000
"2017-01-04",-1.00000,-1.00000,-1.00000,0.00000
"2017-01-05",-1.00000,-1.00000,-1.00000,0.00000
"2017-01-06",-1.00000,-1.00000,-1.00000,0.00000
"2017-01-07",-1.00000,-1.00000,-1.00000,0.00000
"2017-01-08",-1.00000,-1.00000,-1.00000,0.00000
"2017-01-09",-1.00000,-1.00000,-1.00000,0.00000
"2017-01-10",-1.00000,-1.00000,-1.00000,0.00000
"2017-01-11",-1.00000,-1.00000,-1.00000,0.00000
"2017-01-12",-1.00000,-1.00000,-1.00000,0.00000
"2017-01-13",-1.00000,-1.00000,-1.00000,0.0349180
"2017-01-14",-1.00000,-1.00000,-1.00000,0.0349180
"2017-01-15",-1.00000,-1.00000,-1.00000,0.00000
"2017-01-16",-1.00000,-1.00000,-1.00000,0.00000
"2017-01-17",-1.00000,-1.00000,-1.00000,0.0116227
"2017-01-18",-1.00000,-1.00000,-1.00000,0.0136456
"2017-01-19",-1.00000,-1.00000,-1.00000,0.00000
"2017-01-20",-1.00000,-1.00000,-1.00000,0.0349180
"2017-01-21",-1.00000,-1.00000,-1.00000,0.0275387
"2017-01-22",-1.00000,-1.00000,-1.00000,0.0579899
"2017-01-23",-1.00000,-1.00000,-1.00000,0.0347881
"2017-01-24",-1.00000,-1.00000,-1.00000,0.0445401
"2017-01-25",-1.00000,-1.00000,-1.00000,0.0330013
"2017-01-26",-1.00000,-1.00000,-1.00000,0.0189776
"2017-01-27",-1.00000,-1.00000,-1.00000,0.0218006
"2017-01-28",-1.00000,-1.00000,-1.00000,0.0103058
"2017-01-29",-1.00000,-1.00000,-1.00000,0.0117594
"2017-01-30",-1.00000,-1.00000,-1.00000,0.0349180
"2017-01-31",-1.00000,-1.00000,-1.00000,0.00874545
"2017-02-01",-1.00000,-1.00000,-1.00000,0.0331668
"2017-02-02",-1.00000,-1.00000,-1.00000,0.0225360
"2017-02-03",-1.00000,-1.00000,-1.00000,0.0120637
"2017-02-04",-1.00000,-1.00000,-1.00000,0.0103514
"2017-02-05",-1.00000,-1.00000,-1.00000,0.0103935
"2017-02-06",-1.00000,-1.00000,-1.00000,0.0349180
"2017-02-07",-1.00000,-1.00000,-1.00000,0.0110556
"2017-02-08",-1.00000,-1.00000,-1.00000,0.00000
"2017-02-09",-1.00000,-1.00000,-1.00000,0.0361359
"2017-02-10",-1.00000,-1.00000,-1.00000,0.0175367
"2017-02-11",-1.00000,-1.00000,-1.00000,0.00193572
"2017-02-12",-1.00000,-1.00000,-1.00000,0.0126703
"2017-02-13",-1.00000,-1.00000,-1.00000,-1.00000
"2017-02-14",-1.00000,-1.00000,-1.00000,0.00782414
"2017-02-15",-1.00000,-1.00000,-1.00000,0.00000
"2017-02-16",-1.00000,-1.00000,-1.00000,0.00000
"2017-02-17",-1.00000,-1.00000,-1.00000,0.00000
"2017-02-18",-1.00000,-1.00000,-1.00000,0.00979389
"2017-02-19",-1.00000,-1.00000,-1.00000,0.00000
"2017-02-20",-1.00000,-1.00000,-1.00000,0.0349180
"2017-02-21",-1.00000,-1.00000,-1.00000,0.0118206
"2017-02-22",-1.00000,-1.00000,-1.00000,0.0139859
"2017-02-23",-1.00000,-1.00000,-1.00000,0.0206427
"2017-02-24",-1.00000,-1.00000,-1.00000,0.0127587
"2017-02-25",-1.00000,-1.00000,-1.00000,0.00000
"2017-02-26",-1.00000,-1.00000,-1.00000,0.0115972
"2017-02-27",-1.00000,-1.00000,-1.00000,0.00956202
"2017-02-28",-1.00000,-1.00000,-1.00000,0.0279254
"2017-03-01",-1.00000,-1.00000,-1.00000,0.0105726
"2017-03-02",-1.00000,-1.00000,-1.00000,0.0112649
"2017-03-03",-1.00000,-1.00000,-1.00000,0.0109839
"2017-03-04",-1.00000,-1.00000,-1.00000,0.00000
"2017-03-05",-1.00000,-1.00000,-1.00000,0.00000
"2017-03-06",-1.00000,-1.00000,-1.00000,0.00000
"2017-03-07",-1.00000,-1.00000,-1.00000,0.00000
